,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,name,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
323,TuStr,,EA9E4E,12,False,734881840,17,307,3,15862,striatal part of olfactory tuberculum,,,12,15861,striatal part of olfactory tuberculum,10207,11,/15564/15565/15566/15567/15738/15739/15750/15751/15818/15851/15853/15861/15862/,2323471531,8390
324,RRF,,D332E6,9,False,734881840,17,1397,3,16884,retrorubral field,,,12,16882,retrorubral field,11297,11,/15564/15565/16808/16809/16810/16876/16877/16879/16882/16884/,313710551,8390
325,LSIV,,FBB13B,12,False,734881840,17,200,3,15760,"lateral septal nucleus, intermedio-ventral part",,,12,15759,lateral septal nucleus intermedio-ventral part,10100,11,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15753/15755/15759/15760/,2145577783,8390
326,AGlom,,F37441,12,False,734881840,17,414,3,15967,"AOB, glomerular layer",,,12,15966,AOB glomerular layer,10314,11,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15957/15959/15966/15967/,1856583032,8390
327,DPi,,FF5974,12,False,734881840,17,616,3,16160,"dorsal peduncular cortex, intermediate part",,,12,16159,dorsal peduncular cortex intermediate part,10516,11,/15564/15565/15566/15567/15738/15739/15750/15903/16114/16154/16156/16159/16160/,733259721,8390
328,r2VPCRt,,F29EFF,9,False,734881840,17,1599,3,17051,r2 part of the ventral parvicellular reticular formation,,,12,111220670,r2 part of the ventral parvicellular reticular formation,11499,11,/15564/15565/16808/16809/17023/17025/17042/17044/111220670/17051/,4130587026,8390
329,RSC-4,,F32F4F,10,False,734881840,17,549,3,16097,layer 4 of RSC,,,12,16093,layer 4 of RSC,10449,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16093/16097/,3698860581,8390
330,r7-10M,,56E4CD,9,False,734881840,17,2037,3,17377,vagal motor nucleus,,,12,111220828,vagal motor nucleus,11937,11,/15564/15565/16808/17352/17353/17355/17373/17375/111220828/17377/,2567129781,8390
331,APTV,,F4E35F,11,False,734881840,17,1022,3,16545,"anterior pretectal nucleus, ventral core part",,,12,16544,anterior pretectal nucleus ventral core part,10922,11,/15564/15565/15566/16308/16509/16510/16519/16520/16539/16541/16544/16545/,1811837518,8390
332,MPO,,B46632,11,False,734881840,17,42,3,15604,medial preoptic nucleus,,,12,15602,medial preoptic nucleus,9942,11,/15564/15565/15566/15567/15568/15569/15576/15577/15599/15601/15602/15604/,1494268903,8390
333,r6PGi,,54A6E6,9,False,734881840,17,1979,3,17336,r6 part of paragigantocellular nucleus,,,12,17335,r6 part of paragigantocellular nucleus,11879,11,/15564/15565/16808/17220/17290/17318/17328/17330/17335/17336/,259387395,8390
334,SDCom,,EBE3D5,7,False,734881840,17,2412,3,17664,sacral dorsal commissural nucleus,,,12,17659,sacral dorsal commissural nucleus,12312,11,/15564/15565/17651/17653/17654/17656/17659/17664/,397436250,8390
335,r6PVC,,7CC6FF,9,False,734881840,17,1929,3,17297,r6 part of posteroventral cochlear nucleus,,,12,111220782,r6 part of posteroventral cochlear nucleus,11829,11,/15564/15565/16808/17220/17290/17292/17293/17295/111220782/17297/,831630640,8390
336,r10BIIZ,,83C3AC,9,False,734881840,17,2297,3,17576,r10 part of basointermediate intermediate zone,,,12,17574,r10 part of basointermediate intermediate zone,12197,11,/15564/15565/16808/17352/17538/17562/17571/17573/17574/17576/,490074786,8390
337,A,,FFF189,11,False,734881840,17,892,3,16419,anterior nuclei,,,12,16409,anterior nuclei,10792,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/16419/,3476308705,8390
338,AHi,,DE5548,12,False,734881840,17,392,3,15945,amygdalohippocampal area,,,12,15943,amygdalohippocampal area,10292,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15940/15942/15943/15945/,1573676220,8390
339,MG,,FFF189,11,False,734881840,17,935,3,16462,medial geniculate nucleus,,,12,16461,medial geniculate nucleus,10835,11,/15564/15565/15566/16308/16375/16376/16382/16395/16453/16455/16461/16462/,3228364474,8390
340,r3PnR,,853BE6,9,False,734881840,17,1729,3,17149,r3 pontine raphe nucleus,,,12,17148,r3 pontine raphe nucleus,11629,11,/15564/15565/16808/17092/17093/17123/17143/17145/17148/17149/,2446283221,8390
341,CbVN,,F070FF,9,False,734881840,17,1326,3,16822,cerebellar nuclei of CbV,,,12,16821,cerebellar nuclei of CbV,11226,11,/15564/15565/16808/16809/16810/16813/16814/16818/16821/16822/,2034030603,8390
342,r3-5Tr,,A35DFF,9,False,734881840,17,1683,3,17111,r3 part of trigeminal transition zone,,,12,111220696,r3 part of trigeminal transition zone,11583,11,/15564/15565/16808/17092/17093/17095/17107/17109/111220696/17111/,1682857569,8390
343,r4DPCRt,,AC79FF,9,False,734881840,17,1769,3,17175,r4 part of dorsal parvicellular reticular formation,,,12,111220728,r4 part of dorsal parvicellular reticular formation,11669,11,/15564/15565/16808/17092/17156/17158/17170/17172/111220728/17175/,125447263,8390
344,PBasi,,C9674E,10,False,734881840,17,719,3,16254,"posterobasal nucleus, intermediate part",,,12,16253,posterobasal nucleus intermediate part,10619,11,/15564/15565/15566/15567/15738/16211/16247/16248/16250/16253/16254/,1171508369,8390
345,r5PVC,,5DB8FF,9,False,734881840,17,1838,3,17228,r5 part of posteroventral cochlear nucleus,,,12,111220750,r5 part of posteroventral cochlear nucleus,11738,11,/15564/15565/16808/17220/17221/17223/17224/17226/111220750/17228/,3537377938,8390
346,p3PEW,,DAD18D,9,False,734881840,17,825,3,16357,p3 portion of the pre-Edinger-Westphal nucleus,,,12,16356,p3 portion of the pre-Edinger-Westphal nucleus,10725,11,/15564/15565/15566/16308/16309/16352/16353/16355/16356/16357/,1348505199,8390
347,m1F-PAG,,338033,8,False,734881840,17,1235,3,16746,m1F part of the periaqueductal gray,,,12,16745,m1F part of the periaqueductal gray,11135,11,/15564/15565/16649/16650/16725/16742/16744/16745/16746/,3189930678,8390
348,r5VPCRt,,5DB8FF,9,False,734881840,17,1864,3,17246,r5 part of ventral parvicellular reticular formation,,,12,111220766,r5 part of ventral parvicellular reticular formation,11764,11,/15564/15565/16808/17220/17221/17223/17242/17244/111220766/17246/,3058560524,8390
349,SagS,,61E361,9,False,734881840,17,1265,3,16770,"nucleus sagulum, superficial part",,,12,16769,nucleus sagulum superficial part,11165,11,/15564/15565/16649/16751/16752/16754/16762/16764/16769/16770/,744056973,8390
350,SubG,,FFF7BD,11,False,734881840,17,798,3,16331,subgeniculate nucleus,,,12,16330,subgeniculate nucleus,10698,11,/15564/15565/15566/16308/16309/16310/16313/16322/16323/16325/16330/16331/,1151319560,8390
351,r7LimCG,,56E4CD,9,False,734881840,17,2036,3,17376,r7 liminal central gray,,,12,111220828,r7 liminal central gray,11936,11,/15564/15565/16808/17352/17353/17355/17373/17375/111220828/17376/,928709121,8390
352,VTMi,,975C34,10,False,734881840,17,147,3,15709,"ventral tuberomammillary nucleus, intermediate part (histaminergic)",,,12,15708,ventral tuberomammillary nucleus intermediate part (histaminergic),10047,11,/15564/15565/15566/15567/15568/15622/15666/15702/15705/15708/15709/,1901752006,8390
353,Mu,,B0754D,10,False,734881840,17,83,3,15645,Mueller cell layer,,,12,15642,Mueller cell layer,9983,11,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15642/15645/,3285070486,8390
354,r5DC,,5DB8FF,9,False,734881840,17,1835,3,17227,r5 part of dorsal cochlear nucleus,,,12,111220746,r5 part of dorsal cochlear nucleus,11735,11,/15564/15565/16808/17220/17221/17223/17224/17226/111220746/17227/,3871950076,8390
355,RI,,E0D058,9,False,734881840,17,969,3,16494,rostral interstitial nucleus,,,12,16492,rostral interstitial nucleus,10869,11,/15564/15565/15566/16308/16375/16486/16487/16489/16492/16494/,2009784811,8390
356,9Sp,,D4CCC0,7,False,734881840,17,2466,3,17716,Rexed's layer 9,,,12,17715,Rexed's layer 9,12366,11,/15564/15565/17651/17692/17710/17712/17715/17716/,1041239249,8390
357,r1BICG,,D654E6,9,False,734881840,17,1519,3,16988,r1 part of basointermediate central gray,,,12,16987,r1 part of basointermediate central gray,11419,11,/15564/15565/16808/16809/16915/16967/16984/16986/16987/16988/,597197886,8390
358,InsC-2,,F32F4F,12,False,734881840,17,517,3,16065,layer 2 of InsCx,,,12,16063,layer 2 of InsCx,10417,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16058/16060/16063/16065/,3317999988,8390
359,CnFS,,61E361,9,False,734881840,17,1274,3,16779,superficial cuneiform nucleus,,,12,16778,superficial cuneiform nucleus,11174,11,/15564/15565/16649/16751/16752/16754/16771/16773/16778/16779/,4077128504,8390
360,TSM,,B0754D,10,False,734881840,17,69,3,15631,terminal nucleus of the stria medullaris,,,12,15629,terminal nucleus of the stria medullaris,9969,11,/15564/15565/15566/15567/15568/15622/15623/15624/15626/15629/15631/,1382723799,8390
361,VTg,,D654E6,9,False,734881840,17,1540,3,17007,ventral tegmental nucleus,,,12,17004,ventral tegmental nucleus,11440,11,/15564/15565/16808/16809/16915/16967/16994/16996/17004/17007/,1094414298,8390
362,r3Sp5O,,A35DFF,9,False,734881840,17,1686,3,17110,"r3 part of spinal trigeminal sensory column, oral part",,,12,111220698,r3 part of spinal trigeminal sensory column oral part,11586,11,/15564/15565/16808/17092/17093/17095/17107/17109/111220698/17110/,780523099,8390
363,PCPC,,F4E35F,11,False,734881840,17,1078,3,16597,parvicellular interstitial nucleus of the posterior commissure,,,12,16596,parvicellular interstitial nucleus of the posterior commissure,10978,11,/15564/15565/15566/16308/16509/16510/16519/16578/16591/16593/16596/16597/,1457490690,8390
364,TC-3,,F32F4F,12,False,734881840,17,504,3,16052,layer 3 of TCx,,,12,16049,layer 3 of TCx,10404,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16044/16046/16049/16052/,704228603,8390
365,BL10Sp,,D4CCC0,7,False,734881840,17,2447,3,17697,basal lateral part of Rexed's layer 10,,,12,17696,basal lateral part of Rexed's layer 10,12347,11,/15564/15565/17651/17692/17693/17695/17696/17697/,397329443,8390
366,CC-5,,F32F4F,12,False,734881840,17,534,3,16082,layer 5 of CCx,,,12,16077,layer 5 of CCx,10434,11,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16072/16074/16077/16082/,4143911049,8390
367,TuSeStr,,F5853A,12,False,734881840,17,257,3,15817,septostriatal part of the olfactory tuberculum,,,12,15816,septostriatal part of the olfactory tuberculum,10157,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15809/15811/15816/15817/,6122126,8390
368,LPO1,,B46632,11,False,734881840,17,34,3,15596,"lateral preoptic area, PO1 part",,,12,15593,lateral preoptic area PO1 part,9934,11,/15564/15565/15566/15567/15568/15569/15576/15577/15587/15589/15593/15596/,939250115,8390
369,Arcp,,975C34,10,False,734881840,17,126,3,15688,periventricular part of the arcuate nucleus,,,12,15687,periventricular part of the arcuate nucleus,10026,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15687/15688/,1299638015,8390
370,r4BMRt,,8E59E6,9,False,734881840,17,1815,3,17215,r4 part of basomedial reticular formation,,,12,17212,r4 part of basomedial reticular formation,11715,11,/15564/15565/16808/17092/17156/17182/17207/17209/17212/17215/,1823986543,8390
371,r6DPCRt,,7CC6FF,9,False,734881840,17,1946,3,17310,r6 part of dorsal parvicellular reticular formation,,,12,111220792,r6 part of dorsal parvicellular reticular formation,11846,11,/15564/15565/16808/17220/17290/17292/17304/17306/111220792/17310/,3563657724,8390
372,r9BLRt,,69C3AC,9,False,734881840,17,2209,3,17507,r9 part of the basolateral reticular formation,,,12,17506,r9 part of the basolateral reticular formation,12109,11,/15564/15565/16808/17352/17476/17500/17501/17503/17506/17507/,3602493332,8390
373,5Sp,,EBE3D5,7,False,734881840,17,2431,3,17683,Rexed's layer 5 (neck of dorsal horn),,,12,17682,Rexed's layer 5 (neck of dorsal horn),12331,11,/15564/15565/17651/17653/17677/17679/17682/17683/,301756798,8390
374,r3-5M,,A35DFF,9,False,734881840,17,1695,3,17116,r3 part of the trigeminal motor nucleus,,,12,111220704,r3 part of the trigeminal motor nucleus,11595,11,/15564/15565/16808/17092/17093/17095/17113/17115/111220704/17116/,1382820671,8390
375,r3DC,,A35DFF,9,False,734881840,17,1665,3,17099,r3 part of dorsal cochlear nucleus,,,12,111220682,r3 part of dorsal cochlear nucleus,11565,11,/15564/15565/16808/17092/17093/17095/17096/17098/111220682/17099/,1357260502,8390
376,p2PN,,E0D058,9,False,734881840,17,976,3,16501,p2 portion of paranigral nucleus,,,12,16497,p2 portion of paranigral nucleus,10876,11,/15564/15565/15566/16308/16375/16486/16487/16489/16497/16501/,677743977,8390
377,r9Sp5I,,96E2CE,9,False,734881840,17,2187,3,17488,"r9 part of spinal trigeminal nucleus, interpolar part",,,12,111220878,r9 part of spinal trigeminal nucleus interpolar part,12087,11,/15564/15565/16808/17352/17476/17478/17485/17487/111220878/17488/,3165698243,8390
378,T-HVO,,975C34,9,False,734881840,17,142,3,15704,"hypothalamic ventricular organ, terminal part",,,12,15703,hypothalamic ventricular organ terminal part,10042,11,/15564/15565/15566/15567/15568/15622/15666/15702/15703/15704/,534791857,8390
379,Nv,,DE5548,12,False,734881840,17,374,3,15927,navicular nucleus,,,12,15922,navicular nucleus,10274,11,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15917/15919/15922/15927/,3698250966,8390
380,r8-IO,,47C3AC,9,False,734881840,17,2157,3,17474,r8 part of inferior olive,,,12,17472,r8 part of inferior olive,12057,11,/15564/15565/16808/17352/17416/17437/17460/17462/17472/17474/,3692342847,8390
381,m1PN,,45AC47,8,False,734881840,17,1227,3,16739,m1 part of paranigral nucleus,,,12,16738,m1 part of paranigral nucleus,11127,11,/15564/15565/16649/16650/16725/16726/16728/16738/16739/,2438345501,8390
382,SbO,,975C34,10,False,734881840,17,120,3,15682,suboptic nucleus,,,12,15680,suboptic nucleus,10020,11,/15564/15565/15566/15567/15568/15622/15666/15667/15669/15680/15682/,1249474156,8390
383,r4DC,,AC79FF,9,False,734881840,17,1750,3,17162,r4 part of dorsal cochlear nucleus,,,12,111220714,r4 part of dorsal cochlear nucleus,11650,11,/15564/15565/16808/17092/17156/17158/17159/17161/111220714/17162/,3493581839,8390
384,r2SuVe,,F29EFF,9,False,734881840,17,1582,3,17034,r2 part of superior vestibular nucleus,,,12,111220658,r2 part of superior vestibular nucleus,11482,11,/15564/15565/16808/16809/17023/17025/17031/17033/111220658/17034/,3500313289,8390
385,r9Sol,,96E2CE,9,False,734881840,17,2182,3,17490,r9 (gustatory) part of solitary complex,,,12,111220874,r9 (gustatory) part of solitary complex,12082,11,/15564/15565/16808/17352/17476/17478/17485/17487/111220874/17490/,3402352003,8390
386,r8-5Tr,,79E2CE,9,False,734881840,17,2104,3,17428,r8 part of trigeminal transition zone,,,12,111220850,r8 part of trigeminal transition zone,12004,11,/15564/15565/16808/17352/17416/17418/17424/17426/111220850/17428/,1880003761,8390
387,HDBT,,F5853A,12,False,734881840,17,236,3,15796,"horizontal nucleus of the diagonal band, transitional part",,,12,15795,horizontal nucleus of the diagonal band transitional part,10136,11,/15564/15565/15566/15567/15738/15739/15750/15751/15784/15785/15787/15795/15796/,3446090949,8390
388,DTg,,D654E6,9,False,734881840,17,1533,3,17000,dorsal tegmental nucleus,,,12,16997,dorsal tegmental nucleus,11433,11,/15564/15565/16808/16809/16915/16967/16994/16996/16997/17000/,3297207157,8390
389,Rbd,,D654E6,9,False,734881840,17,1539,3,17006,rhabdoid interpeduncular nucleus,,,12,17004,rhabdoid interpeduncular nucleus,11439,11,/15564/15565/16808/16809/16915/16967/16994/16996/17004/17006/,1264107348,8390
390,r3CGB,,853BE6,9,False,734881840,17,1717,3,17137,r3 part of central gray nucleus beta,,,12,17135,r3 part of central gray nucleus beta,11617,11,/15564/15565/16808/17092/17093/17123/17132/17134/17135/17137/,3121614802,8390
391,r3BLCG,,853BE6,9,False,734881840,17,1705,3,17128,r3 part of basolateral central gray,,,12,17127,r3 part of basolateral central gray,11605,11,/15564/15565/16808/17092/17093/17123/17124/17126/17127/17128/,748719425,8390
392,Arcs,,975C34,10,False,734881840,17,138,3,15700,superficial part of arcuate nucleus,,,12,15699,superficial part of arcuate nucleus,10038,11,/15564/15565/15566/15567/15568/15622/15666/15684/15686/15699/15700/,3135268205,8390
393,PPeM,,975C34,10,False,734881840,17,155,3,15717,periventricular perimammillary area,,,12,15716,periventricular perimammillary area,10055,11,/15564/15565/15566/15567/15568/15622/15666/15712/15715/15716/15717/,3821942067,8390
394,LA,,B0754D,10,False,734881840,17,68,3,15630,lateral anterior hypothalamic nucleus,,,12,15629,lateral anterior hypothalamic nucleus,9968,11,/15564/15565/15566/15567/15568/15622/15623/15624/15626/15629/15630/,729238185,8390
395,LPO2,,B46632,11,False,734881840,17,47,3,15609,"lateral preoptic nucleus, PO2 part",,,12,15608,lateral preoptic nucleus PO2 part,9947,11,/15564/15565/15566/15567/15568/15569/15576/15577/15599/15601/15608/15609/,1413120039,8390
396,DLG,,FFF189,11,False,734881840,17,909,3,16436,dorsal lateral geniculate nucleus,,,12,16433,dorsal lateral geniculate nucleus,10809,11,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16433/16436/,2481579255,8390
397,VHMI,,D4CCC0,7,False,734881840,17,2482,3,17732,ventral horn medial interneurons,,,12,17730,ventral horn medial interneurons,12382,11,/15564/15565/17651/17692/17725/17727/17730/17732/,1123191311,8390
398,Zo,,4EC54E,10,False,734881840,17,1177,3,16691,zonal layer of SC,,,12,16688,zonal layer of SC,11077,11,/15564/15565/16649/16650/16651/16658/16668/16678/16680/16688/16691/,2241979764,8390
399,r9DPCRt,,96E2CE,9,False,734881840,17,2185,3,17493,r9 part of dorsal parvicellular reticular formation,,,12,111220876,r9 part of dorsal parvicellular reticular formation,12085,11,/15564/15565/16808/17352/17476/17478/17485/17487/111220876/17493/,78807719,8390
400,MPOPe,,B46632,11,False,734881840,17,41,3,15603,medial preoptic periventricular stratum,,,12,15602,medial preoptic periventricular stratum,9941,11,/15564/15565/15566/15567/15568/15569/15576/15577/15599/15601/15602/15603/,1435234978,8390
401,m2DR,,0CBF0C,8,False,734881840,17,1291,3,16796,m2 part of the dorsal raphe nucleus,,,12,16794,m2 part of the dorsal raphe nucleus,11191,11,/15564/15565/16649/16751/16790/16791/16793/16794/16796/,1620272405,8390
402,IntC,,FFF7BD,11,False,734881840,17,808,3,16339,intercalate nucleus,,,12,16338,intercalate nucleus,10708,11,/15564/15565/15566/16308/16309/16310/16313/16332/16333/16335/16338/16339/,519622226,8390
403,r10MVePC,,A6E0CB,9,False,734881840,17,2254,3,17545,r10 part of parvocellular medial vestibular nucleus,,,12,111220894,r10 part of parvocellular medial vestibular nucleus,12154,11,/15564/15565/16808/17352/17538/17540/17541/17543/111220894/17545/,3402164135,8390
